gender,weight,height
Female,64.319,136.113
Female,66.538,162.025
Female,62.674,147.518
Female,64.316,135.154
Female,58.062,113.061
Female,58.927,105.33
Female,66.255,148.832
Female,65.666,131.34
Female,61.35,120.5
Female,64.587,147.179
Female,65.466,150.469
Female,63.014,129.189
Female,64.853,140.229
Female,63.182,144.685
Female,62.027,131.359
Female,64.771,139.035
Female,61.457,119.548
Female,65.271,145.245
Female,64.393,133.318
Female,62.599,119.146
Female,63.85,149.762
Female,65.297,150.254
Female,65.129,147.772
Female,64.49,157.117
Female,62.457,124.437
Female,67.403,154.259
Female,70.393,184.659
Female,61.792,118.166
Female,65.334,149.725
Female,68.175,144.818
Female,64.467,143.663
Female,63.6,131.041
Female,65.06,144.759
Female,61.125,117.389
Female,64.677,131.182
Female,65.671,158.044
Female,65.63,130.134
Female,62.812,129.822
Female,61.753,112.91
Female,63.476,127.161
Female,60.895,128.103
Female,62.935,132.617
Female,64.96,154.739
Female,68.505,155.721
Female,68.481,180.922
Female,66.11,176.353
Female,61.104,133.184
Female,62.501,128.581
Female,63.987,146.266
Female,65.503,150.301
Female,61.469,128.743
Female,63.306,128.73
Female,63.012,128.149
Female,66.668,145.346
Female,59.529,114.752
Female,58.987,100.743
Female,63.966,130.612
Female,61.66,104.342
Female,65.875,146.963
Female,70.435,163.218
Female,62.645,117.461
Female,62.966,130.025
Female,63.922,135.666
Female,67.409,157.853
Female,64.072,153.465
Female,60.86,112.091
Female,62.517,128.661
Female,63.599,130.049
Female,60.97,115.228
Female,63.187,132.977
Female,67.151,166.52
Female,60.808,117.184
Female,65.565,155.256
Female,68.584,165.808
Female,66.987,155.33
Female,59.304,124.668
Female,57.398,106.588
Female,63.3,121.948
Female,63.93,134.409
Female,66.395,162.303
Female,65.38,142.875
Female,61.459,109.208
Female,62.07,119.299
Female,60.912,131.711
Female,67.042,139.993
Female,58.445,90.407
Female,62.225,133.875
Female,60.718,120.57
Female,63.569,154.145
Female,62.192,112.935
Female,59.776,120.744
Female,61.627,123.637
Female,62.427,127.617
Female,60.243,131.661
Female,61.1,117.197
Female,63.804,146.07
Female,60.121,110.277
Female,62.152,117.623
Female,60.846,107.446
Female,60.815,110.141
Female,66.641,133.007
Female,63.973,149.409
Female,62.11,136.871
Female,64.623,134.611
Female,65.236,128.446
Female,62.975,137.475
Female,64.721,143.841
Female,61.991,124.263
Female,63.034,125.467
Female,61.722,107.225
Female,66.235,149.413
Female,64.949,155.133
Female,68.005,142.289
Female,63.565,134.111
Female,65.905,126.277
Female,61.583,127.687
Female,60.851,108.946
Female,61.471,114.674
Female,63.237,132.175
Female,67.945,162.164
Female,64.364,155.573
Female,55.336,88.367
Female,61.587,117.478
Female,67.099,160.693
Female,66.471,161.375
Female,65.05,128.039
Female,61.178,121.327
Female,65.943,157.023
Female,62.196,124.157
Female,66.935,154.947
Female,61.432,127.845
Female,62.996,141.072
Female,62.732,126.374
Female,62.165,119.304
Female,62.925,120.192
Female,62.456,138.361
Female,55.668,68.983
Female,60.96,124.877
Female,65.471,144.379
Female,60.893,134.714
Female,59.805,102.147
Female,64.443,151.524
Female,69.008,159.087
Female,66.655,156.764
Female,64.328,134.745
Female,63.785,152.559
Female,66.556,154.393
Female,65.567,166.96
Female,67.804,162.509
Female,68.317,150.533
Female,67.461,165.867
Female,61.455,101.801
Female,59.974,111.224
Female,62.787,107.696
Female,62.071,122.634
Female,57.883,110.726
Female,59.239,111.181
Female,60.848,114.95
Female,59.763,112.741
Female,63.685,134.264
Female,62.636,119.789
Female,65.125,141.597
Female,57.87,93.534
Female,69.909,162.465
Female,62.862,135.521
Female,59.632,109.282
Female,64.325,156.801
Female,62.775,144.906
Female,63.642,118.187
Female,69.826,171.486
Female,60.163,94.232
Female,62.285,132.091
Female,64.328,135.819
Female,62.518,129.28
Female,62.893,131.13
Female,62.396,127.033
Female,60.121,113.407
Female,62.091,123.698
Female,64.256,142.503
Female,66.351,131.278
Female,64.745,125.776
Female,64.404,142.161
Female,69.322,157.162
Female,61.864,127.019
Female,64.56,134.198
Female,66.824,165.966
Female,64.786,147.191
Female,63.731,135.599
Female,66.324,153.22
Female,66.257,142.715
Female,61.706,126.787
Female,64.688,124.728
Female,69.795,182.451
Female,61.162,119.04
Female,63.371,139.3
Female,66.419,134.245
Female,64.643,128.606
Female,63.291,126.41
Female,61.825,133.693
Female,67.032,179.727
Female,59.335,120.82
Female,61.237,114.161
Female,57.923,100.54
Female,63.406,129.372
Female,64.428,142.206
Female,65.236,143.939
Female,66.535,147.502
Female,65.748,145.576
Female,63.732,114.27
Female,61.58,117.904
Female,59.253,139.141
Female,61.456,117.029
Female,62.612,134.766
Female,68.76,153.69
Female,64.597,144.33
Female,60.603,100.002
Female,64.658,134.445
Female,62.454,132.697
Female,62.405,116.602
Female,64.786,148.431
Female,65.088,148.264
Female,62.078,128.493
Female,66.465,160.084
Female,62.548,125.598
Female,65.979,141.114
Female,60.89,116.567
Female,62.751,120.545
Female,63.736,142.491
Female,63.199,125.467
Female,62.149,131.114
Female,63.971,150.377
Female,61.472,118.918
Female,64.949,141.69
Female,62.112,118.979
Female,63.911,140.731
Female,65.241,150.23
Female,64.318,114.065
Female,65.038,140.19
Female,57.313,93.876
Female,63.216,127.005
Female,66.893,161.099
Female,63.974,133.46
Female,60.542,118.376
Female,65.263,138.075
Female,63.458,133.575
Female,65.053,150.106
Female,63.222,140.273
Female,65.653,151.182
Female,60.552,113.232
Female,60.586,112.599
Female,66.674,132.004
Female,63.207,129.954
Female,68.307,166.781
Female,63.58,135.78
Female,60.918,119.773
Female,61.292,118.331
Female,64.829,154.857
Female,63.264,139.071
Female,64.308,140.879
Female,62.587,153.574
Female,67.311,160.396
Female,64.063,137.255
Female,64.241,142.579
Female,60.512,123.694
Female,64.551,133.311
Female,66.037,150.995
Female,61.699,117.004
Female,63.672,149.156
Female,62.968,124.811
Female,68.269,155.587
Female,63.392,144.049
Female,62.488,138.394
Female,65.314,136.881
Female,65.411,146.977
Female,65.82,155.942
Female,66.332,147.726
Female,65.582,143.541
Female,64.341,137.841
Female,64.624,148.923
Female,65.176,139.996
Female,61.835,141.04
Female,64.4,140.034
Female,64.802,149.632
Female,66.701,173.533
Female,63.921,142.843
Female,64.654,135.074
Female,66.229,169.102
Female,60.936,118.619
Female,62.417,130.796
Female,62.985,122.322
Female,60.558,121.465
Female,62.793,144.875
Female,67.303,165.019
Female,59.39,123.83
Female,63.674,134.66
Female,65.819,170.627
Female,62.622,106.594
Female,64.152,130.435
Female,70.155,164.003
Female,68.259,171.856
Female,59.968,115.477
Female,58.417,96.422
Female,61.307,137.065
Female,63.551,133.379
Female,65.429,128.04
Female,61.494,129.421
Female,62.132,132.808
Female,63.436,120.185
Female,66.971,166.398
Female,64.483,143.34
Female,64.176,129.602
Female,67.013,166.437
Female,62.681,144.199
Female,65.282,160.486
Female,66.139,151.501
Female,64.298,121.339
Female,62.633,137.977
Female,63.084,148.955
Female,63.232,131.906
Female,64.818,151.494
Female,61.009,118.038
Female,64.743,141.435
Female,63.144,120.555
Female,63.141,138.651
Female,64.366,149.66
Female,63.217,135.601
Female,60.808,112.436
Female,60.436,118.099
Female,66.377,151.309
Female,67.629,163.112
Female,63.092,121.009
Female,67.535,175.02
Female,65.401,158.225
Female,58.997,113.734
Female,66.569,149.082
Female,67.13,146.604
Female,61.992,129.322
Female,65.111,129.07
Female,65.221,151.57
Female,61.601,136.609
Female,66.295,154.697
Female,62.616,114.988
Female,69.33,167.583
Female,63.238,115.985
Female,65.013,140.601
Female,60.675,128.616
Female,65.387,154.239
Female,63.103,153.52
Female,63.024,131.639
Female,64.495,142.496
Female,63.669,141.915
Female,62.11,124.484
Female,67.069,152.457
Female,64.556,146.412
Female,66.005,146.669
Female,63.826,125.556
Female,67.617,171.112
Female,66.538,164.162
Female,62.538,124.92
Female,69.058,174.728
Female,64.198,130.296
Female,65.066,154.493
Female,63.177,133.306
Female,62.892,142.896
Female,61.5,126.088
Female,62.509,132.122
Female,65.818,138.711
Female,62.699,126.64
Female,62.005,136.975
Female,64.157,130.624
Female,61.025,121.055
Female,62.743,135.353
Female,62.764,134.619
Female,65.549,150.07
Female,63.115,127.508
Female,63.739,136.204
Female,67.482,170.617
Female,59.762,95.5
Female,64.027,138.876
Female,63.932,130.937
Female,68.262,173.396
Female,60.276,92.038
Female,63.239,109.198
Female,65.34,161.432
Female,62.069,132.655
Female,65.988,166.844
Female,63.6,142.683
Female,58.621,105.683
Female,62.352,147.777
Female,62.064,135.554
Female,65.133,163.391
Female,63.78,125.965
Female,61.596,125.69
Female,63.141,134.75
Female,61.388,139.325
Female,62.404,132.86
Female,63.1,127.897
Female,65.287,145.469
Female,67.833,180.29
Female,60.901,117.069
Female,62.012,122.709
Female,68.006,160.499
Female,64.419,159.951
Female,64.742,146.047
Female,61.177,119.026
Female,69.129,173.743
Female,59.762,106.182
Female,63.883,133.274
Female,63.599,124.83
Female,66.5,164.212
Female,64.397,148.369
Female,67.556,154.437
Female,63.488,152.939
Female,62.199,134.417
Female,65.328,139.045
Female,66.766,152.944
Female,64.123,144.458
Female,66.549,155.94
Female,63.792,137.413
Female,66.184,146.078
Female,65.035,145.706
Female,58.399,114.915
Female,62.755,143.679
Female,61.017,122.551
Female,60.411,106.642
Female,65.238,135.648
Female,66.214,142.917
Female,63.375,130.403
Female,65.889,136.803
Female,62.089,112.748
Female,63.926,146.805
Female,58.782,90.775
Female,65.603,152.794
Female,66.291,139.939
Female,65.42,142.727
Female,68.127,155.431
Female,67.399,161.387
Female,68.302,168.787
Female,68.821,188.692
Female,64.164,139.645
Female,66.587,143.998
Female,68.198,172.381
Female,67.911,164.395
Female,69.38,177.7
Female,64.556,146.336
Female,64.998,123.868
Female,60.733,129.932
Female,66.667,161.035
Female,65.426,142.451
Female,65.056,148.806
Female,66.245,165.617
Female,65.329,133.694
Female,63.761,117.552
Female,66.616,148.708
Female,64.705,146.849
Female,60.681,113.642
Female,63.785,140.411
Female,60.858,117.696
Female,64.86,140.785
Female,65.8,151.557
Female,62.633,127.537
Female,63.387,114.505
Female,62.573,120.583
Female,70.664,162.282
Female,62.721,119.487
Female,67.392,167.488
Female,59.56,110.918
Female,63.688,130.337
Female,63.741,140.454
Female,66.217,143.043
Female,61.511,135.052
Female,62.781,135.629
Female,61.946,110.657
Female,66.205,137.165
Female,63.785,134.228
Female,63.128,136.593
Female,63.889,144.376
Female,66.837,152.92
Female,66.055,150.996
Female,64.265,162.804
Female,61.49,119.33
Female,66.83,165.353
Female,60.108,122.364
Female,65.177,134.671
Female,62.459,136.099
Female,61.364,115.176
Female,63.624,137.905
Female,60.772,103.275
Female,64.542,162.413
Female,65.598,145.08
Female,67.517,169.309
Female,61.831,144.913
Female,57.655,98.877
Female,66.163,158.172
Female,65.692,174.794
Female,58.643,91.136
Female,66.215,175.081
Female,59.002,102.479
Female,67.965,147.304
Female,68.258,165.846
Female,64.133,150.518
Female,65.056,141.16
Female,60.213,109.663
Female,61.12,123.581
Female,69.119,168.864
Female,66.74,152.937
Female,61.712,129.777
Female,66.169,172.007
Female,56.079,94.488
Female,67.96,175.353
Female,63.35,139.223
Female,61.45,100.818
Female,68.505,176.905
Female,61.468,122.868
Female,68.47,172.577
Female,65.403,146.95
Female,56.109,80.531
Female,67.464,175.837
Female,63.917,145.624
Female,64.807,138.485
Female,61.224,130.539
Female,63.572,139.19
Female,58.504,102.124
Female,68.16,158.096
Female,63.756,148.878
Female,66.4,148.633
Female,59.568,130.119
Female,64.061,137.799
Female,61.823,151.622
Female,67.764,154.042
Female,59.551,132.988
Female,62.668,124.034
Female,65.942,142.84
Female,60.787,133.236
Female,67.382,158.818
Female,62.814,114.334
Female,63.367,128.037
Female,67.357,163.667
Female,62.566,128.871
Female,63.071,141.215
Female,62.235,118.853
Female,60.679,120.952
Female,62.141,117.287
Female,60.503,117.673
Female,62.184,131.659
Female,64.489,141.926
Female,65.268,148.201
Female,66.789,152.411
Female,59.891,108.626
Female,66.207,169.09
Female,67.902,150.724
Female,59.087,101.037
Female,69.129,164.819
Female,66.812,139.786
Female,64.15,144.985
Female,63.263,137.365
Female,62.618,138.082
Female,64.726,157.972
Female,63.441,140.143
Female,63.403,118.272
Female,64.296,120.116
Female,60.266,106.138
Female,64.924,122.486
Female,66.517,143.074
Female,64.329,140.181
Female,65.341,148.721
Female,62.242,133.325
Female,60.626,128.617
Female,64.469,135.194
Female,66.415,150.958
Female,68.975,167.22
Female,61.984,117.64
Female,62.161,118.512
Female,61.411,139.9
Female,64.747,124.547
Female,63.844,140.008
Female,66.258,160.53
Female,64.605,151.031
Female,64.41,136.245
Female,67.825,153.27
Female,63.733,144.778
Female,69.272,168.182
Female,67.644,145.908
Female,60.568,110.491
Female,60.037,117.606
Female,59.627,107.472
Female,68.333,175.135
Female,65.688,158.841
Female,68.168,164.961
Female,67.518,151.764
Female,63.463,126.69
Female,63.743,126.294
Female,67.074,160.46
Female,62.695,126.693
Female,67.235,153.427
Female,62.803,126.011
Female,62.118,137.282
Female,57.807,107.705
Female,63.414,121.201
Female,62.386,137.534
Female,62.05,127.051
Female,63.778,149.895
Female,68.717,166.8
Female,65.078,148.733
Female,61.561,116.627
Female,61.719,121.607
Female,64.522,147.025
Female,60.771,109.837
Female,65.255,140.505
Female,63.255,135.866
Female,65.042,142.904
Female,63.784,139.341
Female,62.92,131.574
Female,63.272,149.123
Female,64.424,136.977
Female,65.155,137.806
Female,64.243,138.406
Female,61.894,117.646
Female,62.756,122.515
Female,67.711,145.408
Female,66.294,168.144
Female,58.578,109.052
Female,61.652,129.028
Female,58.471,103.046
Female,64.956,144.759
Female,57.947,91.469
Female,68.111,154.786
Female,60.144,107.166
Female,65.643,155.911
Female,63.823,138.896
Female,67.547,150.888
Female,67.45,168.517
Female,64.964,125.82
Female,62.149,131.115
Female,64.601,168.908
Female,65.114,142.972
Female,64.311,158.745
Female,62.659,124.257
Female,63.963,110.581
Female,64.935,129.219
Female,66.69,157.794
Female,68.022,162.653
Female,62.903,137.042
Female,63.666,122.148
Female,58.377,96.579
Female,62.244,113.291
Female,67.277,155.643
Female,61.924,134.682
Female,61.647,134.476
Female,63.132,130.515
Female,65.678,146.513
Female,61.827,129.685
Female,61.666,120.606
Female,65.698,145.625
Female,59.264,117.535
Female,64.521,133.294
Female,63.906,169.079
Female,60.614,130.37
Female,65.939,157.16
Female,59.28,86.891
Female,66.802,152.068
Female,63.791,122.121
Female,65.682,137.067
Female,67.413,146.09
Female,64.765,150.561
Female,66.324,148.938
Female,63.695,120.966
Female,61.75,141.285
Female,62.345,128.732
Female,66.387,124.278
Female,61.595,140.377
Female,67.942,142.962
Female,64.715,146.189
Female,64.506,143.043
Female,62.789,130.072
Female,69.247,168.218
Female,60.95,114.791
Female,65.777,167.686
Female,70.084,165.771
Female,64.399,141.731
Female,62.267,129.352
Female,65.342,164.03
Female,65.88,131.761
Female,60.68,119.196
Female,64.387,133.115
Female,68.059,150.98
Female,63.99,141.488
Female,64.102,141.745
Female,64.749,149.331
Female,63.152,119.191
Female,60.939,135.602
Female,61.694,122.746
Female,65.748,139.838
Female,68.669,168.541
Female,61.686,126.007
Female,64.375,135.624
Female,60.444,109.688
Female,65.606,156.043
Female,62.784,109.03
Female,61.101,114.956
Female,65.02,156.736
Female,57.481,87.497
Female,59.527,123.045
Female,62.196,120.008
Female,59.998,113.945
Female,62.015,121.239
Female,62.591,119.542
Female,68.621,161.35
Female,60.854,140.812
Female,62.146,128.968
Female,59.182,106.772
Female,61.351,121.966
Female,68.604,179.182
Female,64.831,128.345
Female,63.013,121.788
Female,59.838,127.948
Female,61.963,133.375
Female,61.246,102.918
Female,61.739,127.161
Female,62.619,118.716
Female,65.481,144.643
Female,62.212,114.851
Female,59.999,96.856
Female,65.532,158.599
Female,64.247,145.028
Female,64.091,140.53
Female,62.504,142.64
Female,62.644,142.887
Female,66.645,145.54
Female,68.123,163.345
Female,62.008,136.997
Female,65.594,150.935
Female,63.578,140.761
Female,65.563,141.292
Female,56.758,88.885
Female,58.048,92.326
Female,68.591,171.175
Female,63.701,152.905
Female,63.179,139.052
Female,67.632,164.868
Female,66.54,159.992
Female,62.231,136.681
Female,60.579,97.978
Female,63.35,136.182
Female,67.049,160.738
Female,67.519,170.331
Female,65.652,159.49
Female,62.624,142.947
Female,63.5,137.199
Female,65.871,156.432
Female,64.847,144.907
Female,60.257,110.101
Female,70.932,175.954
Female,59.664,107.322
Female,62.196,137.284
Female,66.309,147.587
Female,65.679,148.292
Female,58.858,98.549
Female,63.69,132.971
Female,63.167,130.741
Female,60.598,106.97
Female,62.825,111.615
Female,62.714,119.79
Female,62.205,122.918
Female,63.857,125.402
Female,60.978,125.104
Female,66.7,135.856
Female,60.303,134.695
Female,62.559,129.439
Female,63.008,139.393
Female,61.399,118.243
Female,64.014,121.813
Female,62.1,109.349
Female,65.254,149.531
Female,68.04,161.882
Female,65.606,136.144
Female,65.175,139.99
Female,63.716,144.257
Female,64.967,134.725
Female,62.586,132.732
Female,66.074,162.95
Female,60.667,121.598
Female,64.847,149.668
Female,62.321,132.119
Female,63.525,147.027
Female,61.086,127.167
Female,64.171,127.212
Female,66.262,153.761
Female,57.208,99.495
Female,63.323,130.875
Female,58.981,105.972
Female,64.394,152.223
Female,66.36,152.757
Female,64.537,130.67
Female,66.595,154.318
Female,64.761,151.942
Female,59.765,133.479
Female,63.349,156.005
Female,63.92,146.833
Female,65.269,161.478
Female,66.392,148.056
Female,64.853,135.014
Female,66.896,151.531
Female,65.897,150.479
Female,63.749,133.512
Female,62.496,137.537
Female,66.06,141.301
Female,62.373,135.722
Female,63.442,134.802
Female,64.529,131.121
Female,64.248,139.252
Female,63.456,124.032
Female,64.746,147.319
Female,63.902,150.188
Female,61.072,111.766
Female,63.181,117.01
Female,64.218,137.606
Female,61.499,102.697
Female,63.977,142.373
Female,61.258,131.469
Female,65.656,136.882
Female,64.124,135.003
Female,67.729,147.506
Female,56.63,89.48
Female,58.214,98.869
Female,60.041,125.682
Female,59.497,125.601
Female,65.556,133.352
Female,63.068,131.157
Female,62.865,120.247
Female,65.477,138.124
Female,67.32,149.079
Female,60.407,122.223
Female,62.79,145.992
Female,64.482,140.011
Female,63.795,124.656
Female,63.374,138.025
Female,62.795,123.518
Female,62.895,129.943
Female,63.125,120.274
Female,61.388,130.734
Female,65.058,142.309
Female,60.647,121.88
Female,63.885,126.939
Female,65.207,150.499
Female,67.963,162.41
Female,62.302,128.387
Female,66.772,126.36
Female,65.223,129.136
Female,64.814,145.906
Female,61.305,122.535
Female,64.533,148.207
Female,62.025,116.971
Female,61.781,119.956
Female,64.236,141.401
Female,62.342,137.492
Female,59.03,107.701
Female,65.259,149.6
Female,63.683,127.598
Female,66.894,140.346
Female,59.17,112.044
Female,59.139,113.469
Female,60.966,109.946
Female,65.798,134.343
Female,66.422,156.753
Female,57.54,96.191
Female,61.906,114.568
Female,65.204,143.563
Female,69.19,164.045
Female,64.009,154.051
Female,63.957,127.445
Female,66.269,141.902
Female,65.173,143.878
Female,61.932,124.78
Female,66.814,168.598
Female,62.901,137.42
Female,62.375,134.871
Female,66.843,151.465
Female,63.888,124.753
Female,66.848,165.273
Female,66.505,144.211
Female,58.706,101.99
Female,63.177,138.023
Female,65.151,122.752
Female,63.085,124.46
Female,62.1,133.714
Female,64.588,129.393
Female,63.294,159.821
Female,64.091,142.163
Female,62.206,130.527
Female,61.192,103.586
Female,67.256,142.866
Female,71.439,175.035
Female,60.551,108.216
Female,62.612,125.094
Female,61.879,108.137
Female,62.316,123.784
Female,64.063,116.471
Female,60.195,127.86
Female,68.231,161.334
Female,65.42,134.613
Female,65.64,148.499
Female,59.513,106.636
Female,64.981,129.84
Female,65.878,159.815
Female,59.308,108.426
Female,66.072,142.595
Female,65.191,152.5
Female,65.694,140.608
Female,62.586,133.928
Female,66.411,161.991
Female,65.13,132.064
Female,65.383,129.376
Female,67.18,159.319
Female,64.262,148.39
Female,64.173,142.433
Female,61.103,120.409
Female,68.245,158.252
Female,63.42,125.962
Female,65.881,159.873
Female,65.003,156.057
Female,61.71,120.604
Female,69.437,170.139
Female,65.432,153.819
Female,64.843,142.879
Female,64.89,153.586
Female,61.825,144.555
Female,63.943,125.194
Female,63.921,140.884
Female,60.718,116.69
Female,63.98,156.625
Female,68.636,156.413
Female,61.298,137.994
Female,60.89,113.062
Female,64.123,141.052
Female,68.211,145.487
Female,67.022,162.027
Female,70.266,158.235
Female,60.843,131.305
Female,62.817,143.249
Female,67.691,177.501
Female,61.252,122.824
Female,66.077,156.201
Female,69.337,167.636
Female,60.579,127.355
Female,61.654,141.496
Female,63.738,139.675
Female,62.231,108.192
Female,65.183,143.764
Female,65.498,151.542
Female,65.242,144.757
Female,65.919,165.065
Female,55.851,103.767
Female,58.81,93.054
Female,63.7,142.322
Female,62.852,145.315
Female,64.897,143.345
Female,63.391,110.513
Female,64.235,143.314
Female,63.535,137.623
Female,66.204,153.414
Female,60.395,130.785
Female,69.626,159.868
Female,67.297,161.645
Female,62.59,132.322
Female,64.833,136.431
Female,61.925,113.661
Female,64.11,146.756
Female,61.145,118.798
Female,64.588,140.775
Female,64.361,141.201
Female,66.066,158.504
Female,59.83,99.725
Female,64.008,135.667
Female,64.111,134.165
Female,61.774,122.405
Female,64.057,139.436
Female,65.936,152.121
Female,63.119,122.115
Female,68.805,167.946
Female,70.274,187.002
Female,62.326,144.942
Female,59.815,112.097
Female,62.996,122.565
Female,61.983,110.514
Female,64.159,136.848
Female,60.523,124.742
Female,64.136,132.992
Female,63.727,140.025
Female,66.168,153.75
Female,67.737,152.706
Female,67.833,160.355
Female,58.11,96.266
Female,61.533,115.202
Female,62.894,151.347
Female,63.104,138.336
Female,64.073,127.223
Female,62.411,143.347
Female,64.317,143.86
Female,65.881,166.349
Female,66.625,141.187
Female,62.026,123.173
Female,61.467,137.144
Female,60.826,113.619
Female,60.589,109.306
Female,60.124,119.057
Female,56.856,97.365
Female,61.304,128.269
Female,59.707,109.924
Female,69.598,173.53
Female,66.943,136.132
Female,58.646,96.525
Female,60.71,117.333
Female,61.84,127.328
Female,66.887,162.872
Female,61.042,131.702
Female,62.952,134.734
Female,66.368,157.616
Female,65.674,159.89
Female,60.671,100.56
Female,63.167,120.945
Female,65.647,164.558
Female,58.964,91.786
Female,63.552,131.299
Female,66.647,151.446
Female,65.075,140.053
Female,59.9,118.469
Female,62.031,128.749
Female,68.687,173.116
Female,67.248,172.714
Female,62.524,127.15
Female,60.798,125.934
Female,58.688,119.599
Female,64.861,137.83
Female,70.544,196.107
Female,66.251,140.534
Female,62.759,134.745
Female,60.434,118.482
Female,64.831,143.086
Female,61.631,141.98
Female,64.897,149.545
Female,63.266,148.984
Female,64.435,122.564
Female,61.765,147.958
Female,60.13,107.919
Female,59.313,92.043
Female,66.941,135.01
Female,63.039,141.171
Female,65.537,149.294
Female,63.034,143.325
Female,63.365,135.9
Female,65.222,153.45
Female,60.36,127.842
Female,68.169,160.347
Female,64.744,141.981
Female,65.397,141.506
Female,62.947,131.267
Female,67.11,161.548
Female,61.266,101.245
Female,65.089,133.313
Female,65.285,129.294
Female,64.992,137.802
Female,64.841,154.425
Female,60.191,117.956
Female,69.64,157.014
Female,57.675,125.942
Female,61.569,128.539
Female,57.559,105.174
Female,65.799,143.79
Female,62.953,120.673
Female,69.051,166.452
Female,64.027,146.79
Female,59.499,128.916
Female,64.234,151.541
Female,65.787,159.374
Female,62.199,122.549
Female,62.828,123.071
Female,60.673,112.715
Female,60.785,114.892
Female,60.16,116.106
Female,58.645,95.788
Female,64.295,148.066
Female,60.751,113.418
Female,66.19,151.322
Female,65.683,144.236
Female,61.55,129.754
Female,63.397,150.542
Female,61.945,125.225
Female,64.051,135.794
Female,64.573,148.476
Female,63.497,134.915
Female,62.67,111.081
Female,62.81,124.268
Female,62.657,123.87
Female,59.436,111.864
Female,64.494,127.705
Female,60.693,130.018
Female,63.71,135.85
Female,59.799,102.788
Female,63.524,129.911
Female,68.461,170.107
Female,66.648,159.594
Female,66.719,146.892
Female,65.157,136.754
Female,69.5,178.021
Female,63.037,131.049
Female,60.68,114.831
Female,59.104,103.419
Female,60.002,114.446
Female,62.793,119.173
Female,61.551,122.883
Female,67.481,164.455
Female,64.791,140.401
Female,62.441,121.428
Female,66.554,150.017
Female,62.185,111.099
Female,65.31,136.434
Female,67.836,156.274
Female,63.781,166.106
Female,61.334,107.446
Female,66.318,138.537
Female,64.116,134.301
Female,63.104,116.903
Female,58.212,101.757
Female,63.001,120.186
Female,59.34,110.183
Female,63.031,126.734
Female,63.521,130.429
Female,62.099,136.382
Female,63.183,132.246
Female,65.066,153.571
Female,68.686,165.924
Female,63.036,130.118
Female,63.258,124.217
Female,63.913,131.029
Female,58.19,107.057
Female,57.801,86.191
Female,65.367,139.196
Female,62.06,122.197
Female,62.599,114.767
Female,63.711,140.619
Female,60.114,127.712
Female,67.613,157.761
Female,58.387,85.793
Female,60.91,120.272
Female,66.986,142.92
Female,60.569,106.791
Female,61.622,123.234
Female,62.461,126.68
Female,61.832,116.795
Female,60.871,115.132
Female,66.157,162.339
Female,60.943,110.921
Female,60.496,111.832
Female,66.168,153.678
Female,64.517,139.013
Female,63.437,141.579
Female,62.311,131.363
Female,62.898,125.041
Female,64.512,132.627
Female,64.749,133.541
Female,63.338,144.704
Female,62.812,123.091
Female,63.497,146.229
Female,64.055,149.753
Female,64.348,138.815
Female,63.082,135.947
Female,64.402,139.125
Female,64.682,138.854
Female,67.192,158.342
Female,63.868,126.835
Female,63.313,137.277
Female,59.331,102.516
Female,62.636,134.419
Female,60.421,116.101
Female,61.658,114.57
Female,60.834,107.281
Female,64.619,121.575
Female,60.624,120.383
Female,64.177,146.637
Female,64.707,161.678
Female,59.968,103.617
Female,65.294,138.808
Female,63.842,129.556
Female,63.169,142.01
Female,65.96,149.895
Female,66.148,162.244
Female,62.791,120.42
Female,65.749,142.067
Female,60.972,138.429
Female,64.096,149.274
Female,66.814,156.839
Female,66.424,132.616
Female,65.865,158.167
Female,59.761,103.944
Female,64.106,144.766
Female,59.693,110.37
Female,62.79,141.718
Female,65.929,125.516
Female,63.194,139.531
Female,66.627,160.135
Female,64.531,144.089
Female,61.759,110.026
Female,67.385,162.551
Female,63.277,116.762
Female,61.122,123.598
Female,64.264,132.283
Female,69.995,176.551
Female,68.365,153.743
Female,67.508,171.592
Female,64.044,165.326
Female,62.507,121.546
Female,63.54,143.364
Female,63.04,129.545
Female,65.736,139.64
Female,66.128,150.434
Female,66.194,167.735
Female,65.633,138.333
Female,62.683,134.9
Female,63.738,137.94
Female,60.798,109.097
Female,63.51,114.088
Female,63.434,145.974
Female,62.06,115.382
Female,64.393,127.743
Female,63.822,153.646
Female,62.249,116.606
Female,63.45,133.515
Female,64.083,133.451
Female,63.896,112.425
Female,62.645,133.11
Female,66.436,145.785
Female,63.863,137.153
Female,63.68,154.912
Female,64.752,138.393
Female,66.253,153.853
Female,62.492,117.307
Female,65.482,147.74
Female,61.167,111.573
Female,64.388,130.927
Female,62.719,138.23
Female,60.968,115.502
Female,62.763,117.654
Female,62.211,126.001
Female,66.196,167.791
Female,63.773,136.298
Female,65.805,156.363
Female,63.592,128.615
Female,59.481,108.896
Female,63.71,129.273
Female,60.532,110.364
Female,67.849,163.58
Female,60.016,117.667
Female,64.354,139.315
Female,64.295,131.239
Female,60.66,117.931
Female,62.192,119.824
Female,60.177,109.258
Female,59.641,100.528
Female,63.882,142.992
Female,64.449,140.337
Female,64.089,135.822
Female,62.48,153.286
Female,62.267,138.382
Female,59.709,114.937
Female,65.542,134.699
Female,66.347,156.789
Female,63.245,125.694
Female,62.82,102.4
Female,68.41,153.465
Female,62.717,108.593
Female,64.281,162.299
